workbook_rank,workbook_id,user_id,workbook_title,problem_id,problem_title
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,2138,전구와 스위치
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,10836,여왕벌
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,1043,거짓말
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,10800,컬러볼
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,8980,택배
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,1725,히스토그램
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,17086,아기 상어 2
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,10159,저울
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,1917,정육면체 전개도
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,3025,돌 던지기
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,17788,Gluttonous Goop
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,18606,Block Breaker
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,2310,어드벤처 게임
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,6178,Lake Making
3,4357,danimartinwife,★직접 코테 광탈하면서 모은 문제들☆,6373,Round and Round We Go
4,459,automata,Python 배우기 (1~50),2557,Hello World
4,459,automata,Python 배우기 (1~50),1000,A+B
4,459,automata,Python 배우기 (1~50),10998,A×B
4,459,automata,Python 배우기 (1~50),1001,A-B
4,459,automata,Python 배우기 (1~50),1008,A/B
4,459,automata,Python 배우기 (1~50),10869,사칙연산
4,459,automata,Python 배우기 (1~50),10430,나머지
4,459,automata,Python 배우기 (1~50),2558,A+B - 2
4,459,automata,Python 배우기 (1~50),2588,곱셈
4,459,automata,Python 배우기 (1~50),3046,R2
4,459,automata,Python 배우기 (1~50),2163,초콜릿 자르기
4,459,automata,Python 배우기 (1~50),11021,A+B - 7
4,459,automata,Python 배우기 (1~50),11022,A+B - 8
4,459,automata,Python 배우기 (1~50),10699,오늘 날짜
4,459,automata,Python 배우기 (1~50),7287,등록
4,459,automata,Python 배우기 (1~50),2525,오븐 시계
4,459,automata,Python 배우기 (1~50),2530,인공지능 시계
4,459,automata,Python 배우기 (1~50),2914,저작권
4,459,automata,Python 배우기 (1~50),5355,화성 수학
4,459,automata,Python 배우기 (1~50),2675,문자열 반복
4,459,automata,Python 배우기 (1~50),2935,소음
4,459,automata,Python 배우기 (1~50),9498,시험 성적
4,459,automata,Python 배우기 (1~50),10817,세 수
4,459,automata,Python 배우기 (1~50),11653,소인수분해
4,459,automata,Python 배우기 (1~50),1789,수들의 합
